county,precinct,office,district,party,candidate,votes,election_day,mail
Santa Clara,0008844,Registered Voters,,,,3471,,
Santa Clara,0008848,Registered Voters,,,,1841,,
Santa Clara,0008853,Registered Voters,,,,2363,,
Santa Clara,0008857,Registered Voters,,,,1646,,
Santa Clara,0008858,Registered Voters,,,,2376,,
Santa Clara,0008862,Registered Voters,,,,2560,,
Santa Clara,0008868,Registered Voters,,,,131,,
Santa Clara,0008873,Registered Voters,,,,1045,,
Santa Clara,0008874,Registered Voters,,,,21,,
Santa Clara,0008879,Registered Voters,,,,3228,,
Santa Clara,0008883,Registered Voters,,,,3404,,
Santa Clara,0008885,Registered Voters,,,,3137,,
Santa Clara,0008886,Registered Voters,,,,357,,
Santa Clara,0008889,Registered Voters,,,,2680,,
Santa Clara,0008898,Registered Voters,,,,2737,,
Santa Clara,0008903,Registered Voters,,,,3460,,
Santa Clara,0008915,Registered Voters,,,,19,,
Santa Clara,0008916,Registered Voters,,,,15,,
Santa Clara,0008920,Registered Voters,,,,2,,
Santa Clara,0008923,Registered Voters,,,,4,,
Santa Clara,0008924,Registered Voters,,,,17,,
Santa Clara,0009001,Registered Voters,,,,3165,,
Santa Clara,0009005,Registered Voters,,,,4703,,
Santa Clara,0009051,Registered Voters,,,,1991,,
Santa Clara,0009055,Registered Voters,,,,67,,
Santa Clara,0009056,Registered Voters,,,,3199,,
Santa Clara,0009059,Registered Voters,,,,2765,,
Santa Clara,0009061,Registered Voters,,,,0,,
Santa Clara,0009062,Registered Voters,,,,2525,,
Santa Clara,0009101,Registered Voters,,,,3389,,
Santa Clara,0009103,Registered Voters,,,,995,,
Santa Clara,0009104,Registered Voters,,,,2986,,
Santa Clara,0009109,Registered Voters,,,,1982,,
Santa Clara,0009151,Registered Voters,,,,2951,,
Santa Clara,0009157,Registered Voters,,,,3619,,
Santa Clara,0009163,Registered Voters,,,,1454,,
Santa Clara,0009166,Registered Voters,,,,1445,,
Santa Clara,0009201,Registered Voters,,,,891,,
Santa Clara,0009203,Registered Voters,,,,1773,,
Santa Clara,0009208,Registered Voters,,,,1660,,
Santa Clara,0009210,Registered Voters,,,,2215,,
Santa Clara,0009219,Registered Voters,,,,231,,
Santa Clara,0009220,Registered Voters,,,,2840,,
Santa Clara,0009251,Registered Voters,,,,1343,,
Santa Clara,0009252,Registered Voters,,,,2146,,
Santa Clara,0009258,Registered Voters,,,,1901,,
Santa Clara,0009262,Registered Voters,,,,267,,
Santa Clara,0009264,Registered Voters,,,,1999,,
Santa Clara,0009268,Registered Voters,,,,2037,,
Santa Clara,0009275,Registered Voters,,,,2049,,
Santa Clara,0009282,Registered Voters,,,,5,,
Santa Clara,0002001,Ballots Cast,,,,81,,
Santa Clara,0002002,Ballots Cast,,,,2410,,
Santa Clara,0002005,Ballots Cast,,,,1588,,
Santa Clara,0002006,Ballots Cast,,,,73,,
Santa Clara,0002009,Ballots Cast,,,,3794,,
Santa Clara,0002013,Ballots Cast,,,,3164,,
Santa Clara,0002014,Ballots Cast,,,,2876,,
Santa Clara,0002018,Ballots Cast,,,,118,,
Santa Clara,0002025,Ballots Cast,,,,3621,,
Santa Clara,0002043,Ballots Cast,,,,2814,,
Santa Clara,0002046,Ballots Cast,,,,3751,,
Santa Clara,0002057,Ballots Cast,,,,3510,,
Santa Clara,0002068,Ballots Cast,,,,3394,,
Santa Clara,0002098,Ballots Cast,,,,3618,,
Santa Clara,0002108,Ballots Cast,,,,3105,,
Santa Clara,0002125,Ballots Cast,,,,334,,
Santa Clara,0002274,Ballots Cast,,,,247,,
Santa Clara,0002275,Ballots Cast,,,,1086,,
Santa Clara,0002278,Ballots Cast,,,,1014,,
Santa Clara,0002281,Ballots Cast,,,,5,,
Santa Clara,0002282,Ballots Cast,,,,1273,,
Santa Clara,0002285,Ballots Cast,,,,2313,,
Santa Clara,0002301,Ballots Cast,,,,3261,,
Santa Clara,0002305,Ballots Cast,,,,4372,,
Santa Clara,0002309,Ballots Cast,,,,1127,,
Santa Clara,0002314,Ballots Cast,,,,2591,,
Santa Clara,0002317,Ballots Cast,,,,2469,,
Santa Clara,0002330,Ballots Cast,,,,3888,,
Santa Clara,0002338,Ballots Cast,,,,147,,
Santa Clara,0002351,Ballots Cast,,,,2194,,
Santa Clara,0002353,Ballots Cast,,,,35,,
Santa Clara,0002539,Ballots Cast,,,,147,,
Santa Clara,0002542,Ballots Cast,,,,1541,,
Santa Clara,0002545,Ballots Cast,,,,1975,,
Santa Clara,0002720,Ballots Cast,,,,1501,,
Santa Clara,0002721,Ballots Cast,,,,1290,,
Santa Clara,0002723,Ballots Cast,,,,2971,,
Santa Clara,0002724,Ballots Cast,,,,2330,,
Santa Clara,0002725,Ballots Cast,,,,2218,,
Santa Clara,0002726,Ballots Cast,,,,1431,,
Santa Clara,0002727,Ballots Cast,,,,1667,,
Santa Clara,0002729,Ballots Cast,,,,1767,,
Santa Clara,0002734,Ballots Cast,,,,2374,,
Santa Clara,0002740,Ballots Cast,,,,2659,,
Santa Clara,0002751,Ballots Cast,,,,17,,
Santa Clara,0002761,Ballots Cast,,,,4,,
Santa Clara,0002802,Ballots Cast,,,,2375,,
Santa Clara,0002808,Ballots Cast,,,,86,,
Santa Clara,0002810,Ballots Cast,,,,21,,
Santa Clara,0002811,Ballots Cast,,,,36,,
Santa Clara,0002812,Ballots Cast,,,,269,,
Santa Clara,0002813,Ballots Cast,,,,237,,
Santa Clara,0002816,Ballots Cast,,,,23,,
Santa Clara,0002825,Ballots Cast,,,,15,,
Santa Clara,0002870,Ballots Cast,,,,121,,
Santa Clara,0002951,Ballots Cast,,,,277,,
Santa Clara,0003001,Ballots Cast,,,,2723,,
Santa Clara,0003002,Ballots Cast,,,,2510,,
Santa Clara,0003005,Ballots Cast,,,,54,,
Santa Clara,0003008,Ballots Cast,,,,31,,
Santa Clara,0003010,Ballots Cast,,,,2323,,
Santa Clara,0003011,Ballots Cast,,,,2106,,
Santa Clara,0003012,Ballots Cast,,,,118,,
Santa Clara,0003013,Ballots Cast,,,,2880,,
Santa Clara,0003016,Ballots Cast,,,,874,,
Santa Clara,0003017,Ballots Cast,,,,635,,
Santa Clara,0003018,Ballots Cast,,,,340,,
Santa Clara,0003019,Ballots Cast,,,,2982,,
Santa Clara,0003021,Ballots Cast,,,,270,,
Santa Clara,0003023,Ballots Cast,,,,2472,,
Santa Clara,0003026,Ballots Cast,,,,1777,,
Santa Clara,0003029,Ballots Cast,,,,0,,
Santa Clara,0003031,Ballots Cast,,,,0,,
Santa Clara,0003032,Ballots Cast,,,,1475,,
Santa Clara,0003034,Ballots Cast,,,,3074,,
Santa Clara,0003035,Ballots Cast,,,,2189,,
Santa Clara,0003039,Ballots Cast,,,,1556,,
Santa Clara,0003040,Ballots Cast,,,,0,,
Santa Clara,0003042,Ballots Cast,,,,1515,,
Santa Clara,0003043,Ballots Cast,,,,2701,,
Santa Clara,0003045,Ballots Cast,,,,3367,,
Santa Clara,0003047,Ballots Cast,,,,1130,,
Santa Clara,0003048,Ballots Cast,,,,3043,,
Santa Clara,0003051,Ballots Cast,,,,2291,,
Santa Clara,0003053,Ballots Cast,,,,2692,,
Santa Clara,0003061,Ballots Cast,,,,86,,
Santa Clara,0003079,Ballots Cast,,,,571,,
Santa Clara,0003080,Ballots Cast,,,,981,,
Santa Clara,0003086,Ballots Cast,,,,3126,,
Santa Clara,0003087,Ballots Cast,,,,1230,,
Santa Clara,0003089,Ballots Cast,,,,0,,
Santa Clara,0003095,Ballots Cast,,,,2,,
Santa Clara,0003101,Ballots Cast,,,,145,,
Santa Clara,0003102,Ballots Cast,,,,531,,
Santa Clara,0003103,Ballots Cast,,,,1237,,
Santa Clara,0003116,Ballots Cast,,,,818,,
Santa Clara,0003117,Ballots Cast,,,,858,,
Santa Clara,0003120,Ballots Cast,,,,526,,
Santa Clara,0003122,Ballots Cast,,,,2272,,
Santa Clara,0003156,Ballots Cast,,,,136,,
Santa Clara,0003402,Ballots Cast,,,,3036,,
Santa Clara,0003406,Ballots Cast,,,,2840,,
Santa Clara,0003407,Ballots Cast,,,,2978,,
Santa Clara,0003408,Ballots Cast,,,,3592,,
Santa Clara,0003409,Ballots Cast,,,,3552,,
Santa Clara,0003410,Ballots Cast,,,,3676,,
Santa Clara,0003417,Ballots Cast,,,,3279,,
Santa Clara,0003427,Ballots Cast,,,,2832,,
Santa Clara,0003434,Ballots Cast,,,,2211,,
Santa Clara,0003438,Ballots Cast,,,,3937,,
Santa Clara,0003445,Ballots Cast,,,,3531,,
Santa Clara,0003601,Ballots Cast,,,,1335,,
Santa Clara,0003602,Ballots Cast,,,,2364,,
Santa Clara,0003603,Ballots Cast,,,,1285,,
Santa Clara,0003604,Ballots Cast,,,,2784,,
Santa Clara,0003605,Ballots Cast,,,,3128,,
Santa Clara,0003606,Ballots Cast,,,,2556,,
Santa Clara,0003608,Ballots Cast,,,,2804,,
Santa Clara,0003609,Ballots Cast,,,,3893,,
Santa Clara,0003611,Ballots Cast,,,,2752,,
Santa Clara,0003614,Ballots Cast,,,,1333,,
Santa Clara,0003624,Ballots Cast,,,,3413,,
Santa Clara,0003635,Ballots Cast,,,,0,,
Santa Clara,0003652,Ballots Cast,,,,1280,,
Santa Clara,0003655,Ballots Cast,,,,201,,
Santa Clara,0003669,Ballots Cast,,,,2,,
Santa Clara,0003670,Ballots Cast,,,,126,,
Santa Clara,0003777,Ballots Cast,,,,1613,,
Santa Clara,0003779,Ballots Cast,,,,130,,
Santa Clara,0003782,Ballots Cast,,,,371,,
Santa Clara,0003783,Ballots Cast,,,,382,,
Santa Clara,0003801,Ballots Cast,,,,1553,,
Santa Clara,0003802,Ballots Cast,,,,2426,,
Santa Clara,0003803,Ballots Cast,,,,2136,,
Santa Clara,0003804,Ballots Cast,,,,1000,,
Santa Clara,0003810,Ballots Cast,,,,1882,,
Santa Clara,0003811,Ballots Cast,,,,2524,,
Santa Clara,0003814,Ballots Cast,,,,2358,,
Santa Clara,0003820,Ballots Cast,,,,2033,,
Santa Clara,0003821,Ballots Cast,,,,892,,
Santa Clara,0003825,Ballots Cast,,,,1266,,
Santa Clara,0003828,Ballots Cast,,,,1100,,
Santa Clara,0003835,Ballots Cast,,,,1272,,
Santa Clara,0003840,Ballots Cast,,,,1997,,
Santa Clara,0003846,Ballots Cast,,,,102,,
Santa Clara,0003861,Ballots Cast,,,,66,,
Santa Clara,0004401,Ballots Cast,,,,2972,,
Santa Clara,0004402,Ballots Cast,,,,3356,,
Santa Clara,0004403,Ballots Cast,,,,261,,
Santa Clara,0004405,Ballots Cast,,,,3648,,
Santa Clara,0004407,Ballots Cast,,,,3136,,
Santa Clara,0004409,Ballots Cast,,,,4028,,
Santa Clara,0004411,Ballots Cast,,,,2276,,
Santa Clara,0004412,Ballots Cast,,,,3648,,
Santa Clara,0004414,Ballots Cast,,,,4058,,
Santa Clara,0004417,Ballots Cast,,,,3321,,
Santa Clara,0004665,Ballots Cast,,,,31,,
Santa Clara,0004666,Ballots Cast,,,,7,,
Santa Clara,0004671,Ballots Cast,,,,1662,,
Santa Clara,0004672,Ballots Cast,,,,922,,
Santa Clara,0004674,Ballots Cast,,,,1450,,
Santa Clara,0004675,Ballots Cast,,,,2852,,
Santa Clara,0004685,Ballots Cast,,,,1518,,
Santa Clara,0004687,Ballots Cast,,,,1624,,
Santa Clara,0004688,Ballots Cast,,,,3025,,
Santa Clara,0004691,Ballots Cast,,,,2013,,
Santa Clara,0004696,Ballots Cast,,,,1208,,
Santa Clara,0004698,Ballots Cast,,,,1075,,
Santa Clara,0004699,Ballots Cast,,,,1559,,
Santa Clara,0004702,Ballots Cast,,,,962,,
Santa Clara,0004715,Ballots Cast,,,,511,,
Santa Clara,0004733,Ballots Cast,,,,47,,
Santa Clara,0004801,Ballots Cast,,,,1278,,
Santa Clara,0004806,Ballots Cast,,,,2716,,
Santa Clara,0004811,Ballots Cast,,,,1623,,
Santa Clara,0004826,Ballots Cast,,,,1389,,
Santa Clara,0004827,Ballots Cast,,,,2744,,
Santa Clara,0004833,Ballots Cast,,,,1859,,
Santa Clara,0004851,Ballots Cast,,,,1035,,
Santa Clara,0004853,Ballots Cast,,,,1921,,
Santa Clara,0004858,Ballots Cast,,,,2552,,
Santa Clara,0004876,Ballots Cast,,,,3344,,
Santa Clara,0004881,Ballots Cast,,,,4038,,
Santa Clara,0004941,Ballots Cast,,,,2520,,
Santa Clara,0004942,Ballots Cast,,,,1912,,
Santa Clara,0004943,Ballots Cast,,,,92,,
Santa Clara,0004944,Ballots Cast,,,,798,,
Santa Clara,0004945,Ballots Cast,,,,1246,,
Santa Clara,0004946,Ballots Cast,,,,2772,,
Santa Clara,0004949,Ballots Cast,,,,2358,,
Santa Clara,0004950,Ballots Cast,,,,2034,,
Santa Clara,0004954,Ballots Cast,,,,1673,,
Santa Clara,0004956,Ballots Cast,,,,209,,
Santa Clara,0004958,Ballots Cast,,,,1249,,
Santa Clara,0004965,Ballots Cast,,,,2701,,
Santa Clara,0004969,Ballots Cast,,,,1950,,
Santa Clara,0004971,Ballots Cast,,,,831,,
Santa Clara,0004973,Ballots Cast,,,,2243,,
Santa Clara,0004974,Ballots Cast,,,,925,,
Santa Clara,0005449,Ballots Cast,,,,141,,
Santa Clara,0005451,Ballots Cast,,,,15,,
Santa Clara,0005454,Ballots Cast,,,,8,,
Santa Clara,0005455,Ballots Cast,,,,0,,
Santa Clara,0005456,Ballots Cast,,,,3,,
Santa Clara,0005458,Ballots Cast,,,,0,,
Santa Clara,0005502,Ballots Cast,,,,409,,
Santa Clara,0005503,Ballots Cast,,,,302,,
Santa Clara,0005505,Ballots Cast,,,,318,,
Santa Clara,0005507,Ballots Cast,,,,0,,
Santa Clara,0005556,Ballots Cast,,,,1319,,
Santa Clara,0005557,Ballots Cast,,,,921,,
Santa Clara,0005567,Ballots Cast,,,,512,,
Santa Clara,0005742,Ballots Cast,,,,17,,
Santa Clara,0005743,Ballots Cast,,,,527,,
Santa Clara,0005745,Ballots Cast,,,,451,,
Santa Clara,0005747,Ballots Cast,,,,912,,
Santa Clara,0005748,Ballots Cast,,,,1742,,
Santa Clara,0005756,Ballots Cast,,,,88,,
Santa Clara,0005758,Ballots Cast,,,,171,,
Santa Clara,0005759,Ballots Cast,,,,435,,
Santa Clara,0005762,Ballots Cast,,,,266,,
Santa Clara,0005763,Ballots Cast,,,,79,,
Santa Clara,0005770,Ballots Cast,,,,165,,
Santa Clara,0005775,Ballots Cast,,,,323,,
Santa Clara,0005785,Ballots Cast,,,,0,,
Santa Clara,0005793,Ballots Cast,,,,0,,
Santa Clara,0005795,Ballots Cast,,,,2,,
Santa Clara,0005804,Ballots Cast,,,,1134,,
Santa Clara,0005810,Ballots Cast,,,,381,,
Santa Clara,0005811,Ballots Cast,,,,290,,
Santa Clara,0005813,Ballots Cast,,,,54,,
Santa Clara,0005814,Ballots Cast,,,,231,,
Santa Clara,0005854,Ballots Cast,,,,2,,
Santa Clara,0005879,Ballots Cast,,,,23,,
Santa Clara,0005886,Ballots Cast,,,,16,,
Santa Clara,0005888,Ballots Cast,,,,0,,
Santa Clara,0005894,Ballots Cast,,,,227,,
Santa Clara,0005896,Ballots Cast,,,,3,,
Santa Clara,0005901,Ballots Cast,,,,0,,
Santa Clara,0005902,Ballots Cast,,,,457,,
Santa Clara,0005903,Ballots Cast,,,,589,,
Santa Clara,0005906,Ballots Cast,,,,403,,
Santa Clara,0005907,Ballots Cast,,,,8,,
Santa Clara,0005911,Ballots Cast,,,,1779,,
Santa Clara,0005912,Ballots Cast,,,,160,,
Santa Clara,0005914,Ballots Cast,,,,1108,,
Santa Clara,0005915,Ballots Cast,,,,923,,
Santa Clara,0005916,Ballots Cast,,,,81,,
Santa Clara,0005917,Ballots Cast,,,,254,,
Santa Clara,0005919,Ballots Cast,,,,349,,
Santa Clara,0005922,Ballots Cast,,,,530,,
Santa Clara,0005925,Ballots Cast,,,,81,,
Santa Clara,0005927,Ballots Cast,,,,1,,
Santa Clara,0005929,Ballots Cast,,,,135,,
Santa Clara,0005931,Ballots Cast,,,,140,,
Santa Clara,0005936,Ballots Cast,,,,426,,
Santa Clara,0005940,Ballots Cast,,,,53,,
Santa Clara,0005947,Ballots Cast,,,,505,,
Santa Clara,0005949,Ballots Cast,,,,531,,
Santa Clara,0005950,Ballots Cast,,,,137,,
Santa Clara,0005951,Ballots Cast,,,,7,,
Santa Clara,0005955,Ballots Cast,,,,1154,,
Santa Clara,0005956,Ballots Cast,,,,1055,,
Santa Clara,0005957,Ballots Cast,,,,125,,
Santa Clara,0005958,Ballots Cast,,,,798,,
Santa Clara,0005959,Ballots Cast,,,,81,,
Santa Clara,0005965,Ballots Cast,,,,1086,,
Santa Clara,0005966,Ballots Cast,,,,190,,
Santa Clara,0005975,Ballots Cast,,,,36,,
Santa Clara,0005988,Ballots Cast,,,,0,,
Santa Clara,0006023,Ballots Cast,,,,13,,
Santa Clara,0006028,Ballots Cast,,,,60,,
Santa Clara,0006031,Ballots Cast,,,,28,,
Santa Clara,0006035,Ballots Cast,,,,0,,
Santa Clara,0006036,Ballots Cast,,,,0,,
Santa Clara,0006048,Ballots Cast,,,,21,,
Santa Clara,0006401,Ballots Cast,,,,0,,
Santa Clara,0006402,Ballots Cast,,,,93,,
Santa Clara,0006404,Ballots Cast,,,,2530,,
Santa Clara,0006405,Ballots Cast,,,,10,,
Santa Clara,0006410,Ballots Cast,,,,95,,
Santa Clara,0006413,Ballots Cast,,,,9,,
Santa Clara,0006418,Ballots Cast,,,,765,,
Santa Clara,0006419,Ballots Cast,,,,59,,
Santa Clara,0006423,Ballots Cast,,,,53,,
Santa Clara,0006452,Ballots Cast,,,,945,,
Santa Clara,0006454,Ballots Cast,,,,247,,
Santa Clara,0006455,Ballots Cast,,,,2658,,
Santa Clara,0006491,Ballots Cast,,,,24,,
Santa Clara,0006502,Ballots Cast,,,,288,,
Santa Clara,0006509,Ballots Cast,,,,15,,
Santa Clara,0006510,Ballots Cast,,,,35,,
Santa Clara,0006511,Ballots Cast,,,,130,,
Santa Clara,0006515,Ballots Cast,,,,109,,
Santa Clara,0006624,Ballots Cast,,,,7,,
Santa Clara,0006625,Ballots Cast,,,,5,,
Santa Clara,0006669,Ballots Cast,,,,77,,
Santa Clara,0006678,Ballots Cast,,,,55,,
Santa Clara,0007001,Ballots Cast,,,,1757,,
Santa Clara,0007005,Ballots Cast,,,,2229,,
Santa Clara,0007011,Ballots Cast,,,,321,,
Santa Clara,0007012,Ballots Cast,,,,1817,,
Santa Clara,0007014,Ballots Cast,,,,2116,,
Santa Clara,0007019,Ballots Cast,,,,3318,,
Santa Clara,0007025,Ballots Cast,,,,2790,,
Santa Clara,0007028,Ballots Cast,,,,2697,,
Santa Clara,0007032,Ballots Cast,,,,3580,,
Santa Clara,0007036,Ballots Cast,,,,3293,,
Santa Clara,0007038,Ballots Cast,,,,296,,
Santa Clara,0007041,Ballots Cast,,,,2862,,
Santa Clara,0007044,Ballots Cast,,,,1749,,
Santa Clara,0007046,Ballots Cast,,,,2780,,
Santa Clara,0007051,Ballots Cast,,,,0,,
Santa Clara,0007059,Ballots Cast,,,,455,,
Santa Clara,0007061,Ballots Cast,,,,1985,,
Santa Clara,0007062,Ballots Cast,,,,2549,,
Santa Clara,0007079,Ballots Cast,,,,1912,,
Santa Clara,0007081,Ballots Cast,,,,1734,,
Santa Clara,0007089,Ballots Cast,,,,1214,,
Santa Clara,0007201,Ballots Cast,,,,420,,
Santa Clara,0007202,Ballots Cast,,,,819,,
Santa Clara,0007203,Ballots Cast,,,,532,,
Santa Clara,0007205,Ballots Cast,,,,2612,,
Santa Clara,0007214,Ballots Cast,,,,1769,,
Santa Clara,0007217,Ballots Cast,,,,3089,,
Santa Clara,0007219,Ballots Cast,,,,989,,
Santa Clara,0007221,Ballots Cast,,,,1560,,
Santa Clara,0007224,Ballots Cast,,,,831,,
Santa Clara,0007231,Ballots Cast,,,,718,,
Santa Clara,0007235,Ballots Cast,,,,2163,,
Santa Clara,0007237,Ballots Cast,,,,2291,,
Santa Clara,0007245,Ballots Cast,,,,263,,
Santa Clara,0007246,Ballots Cast,,,,1373,,
Santa Clara,0007248,Ballots Cast,,,,2306,,
Santa Clara,0007252,Ballots Cast,,,,2930,,
Santa Clara,0007255,Ballots Cast,,,,2974,,
Santa Clara,0007257,Ballots Cast,,,,1443,,
Santa Clara,0007261,Ballots Cast,,,,2021,,
Santa Clara,0007264,Ballots Cast,,,,2257,,
Santa Clara,0007271,Ballots Cast,,,,2782,,
Santa Clara,0007273,Ballots Cast,,,,3216,,
Santa Clara,0007282,Ballots Cast,,,,1840,,
Santa Clara,0007294,Ballots Cast,,,,653,,
Santa Clara,0007295,Ballots Cast,,,,1744,,
Santa Clara,0007298,Ballots Cast,,,,1209,,
Santa Clara,0007299,Ballots Cast,,,,970,,
Santa Clara,0007306,Ballots Cast,,,,0,,
Santa Clara,0007401,Ballots Cast,,,,1,,
Santa Clara,0007402,Ballots Cast,,,,520,,
Santa Clara,0007403,Ballots Cast,,,,1427,,
Santa Clara,0007408,Ballots Cast,,,,783,,
Santa Clara,0007409,Ballots Cast,,,,351,,
Santa Clara,0007410,Ballots Cast,,,,6,,
Santa Clara,0007411,Ballots Cast,,,,27,,
Santa Clara,0007414,Ballots Cast,,,,338,,
Santa Clara,0007415,Ballots Cast,,,,46,,
Santa Clara,0007416,Ballots Cast,,,,170,,
Santa Clara,0007417,Ballots Cast,,,,2948,,
Santa Clara,0007418,Ballots Cast,,,,1698,,
Santa Clara,0007419,Ballots Cast,,,,1165,,
Santa Clara,0007430,Ballots Cast,,,,2579,,
Santa Clara,0007435,Ballots Cast,,,,2394,,
Santa Clara,0007436,Ballots Cast,,,,3724,,
Santa Clara,0007438,Ballots Cast,,,,339,,
Santa Clara,0007440,Ballots Cast,,,,48,,
Santa Clara,0007441,Ballots Cast,,,,1858,,
Santa Clara,0007442,Ballots Cast,,,,260,,
Santa Clara,0007447,Ballots Cast,,,,2022,,
Santa Clara,0007458,Ballots Cast,,,,1865,,
Santa Clara,0007459,Ballots Cast,,,,2674,,
Santa Clara,0007470,Ballots Cast,,,,2163,,
Santa Clara,0007471,Ballots Cast,,,,3078,,
Santa Clara,0007479,Ballots Cast,,,,1343,,
